,vaccination_date,agerange,firstdailydose,firstdailydosecumulative,seconddailydosecumulative,singledailydosecumulative,thirddailydosecumulative,combinedalldosescumulative,fullyvaccinatedcumulative,firstboosterdailydosecumulative,secondboosterdailydosecumulative,seconddailydose,fullyvaccinated,firstboosterdailydose,singledailydose,secondboosterdailydose,thirddailydose
4002,2022-09-05 11:00:00,5-11,12.0,274613,243669,119,0,0,243788,50681,90,14.0,14.0,6.0,,1.0,
4003,2022-09-05 11:00:00,50-64,5.0,1064004,980780,100900,0,0,1081680,719477,243386,5.0,5.0,10.0,,62.0,
4004,2022-09-05 11:00:00,65 and Older,6.0,911319,843075,53951,0,0,897026,696044,346585,9.0,10.0,25.0,1.0,82.0,
4005,2022-09-06 11:00:00,12-17,43.0,394247,363085,183,0,0,363268,155725,1831,44.0,44.0,36.0,,44.0,
4006,2022-09-06 11:00:00,18-49,235.0,2121817,1862432,169214,0,0,2031646,985027,47952,220.0,226.0,165.0,6.0,769.0,
4007,2022-09-06 11:00:00,5 and Under,267.0,41375,13394,0,74,0,13468,27,0,200.0,256.0,,,,56.0
4008,2022-09-06 11:00:00,5-11,87.0,274700,243831,119,0,0,243950,50804,94,162.0,162.0,123.0,,4.0,
4009,2022-09-06 11:00:00,50-64,66.0,1064070,980840,100900,0,0,1081740,719565,243731,60.0,60.0,88.0,,345.0,
4010,2022-09-06 11:00:00,65 and Older,86.0,911405,843140,53952,0,0,897092,696114,347012,65.0,66.0,70.0,1.0,427.0,
4011,2022-09-07 11:00:00,12-17,34.0,394281,363127,183,0,0,363310,155782,2006,42.0,42.0,57.0,,175.0,
4012,2022-09-07 11:00:00,18-49,433.0,2122250,1862756,169222,0,0,2031978,985385,50123,324.0,332.0,358.0,8.0,2171.0,
4013,2022-09-07 11:00:00,5 and Under,294.0,41669,13590,0,179,0,13769,27,0,196.0,301.0,,,,105.0
4014,2022-09-07 11:00:00,5-11,90.0,274790,243965,119,0,0,244084,50976,102,134.0,134.0,172.0,,8.0,
4015,2022-09-07 11:00:00,50-64,121.0,1064191,980944,100901,0,0,1081845,719764,244622,104.0,105.0,199.0,1.0,891.0,
4016,2022-09-07 11:00:00,65 and Older,182.0,911587,843238,53952,0,0,897190,696330,347996,98.0,98.0,216.0,,984.0,
4017,2022-09-08 11:00:00,12-17,30.0,394311,363162,183,0,0,363345,155852,2210,35.0,35.0,70.0,,204.0,
4018,2022-09-08 11:00:00,18-49,397.0,2122647,1863070,169224,0,0,2032294,985735,52405,314.0,316.0,350.0,2.0,2282.0,
4019,2022-09-08 11:00:00,5 and Under,345.0,42014,13768,0,377,0,14145,29,0,178.0,376.0,2.0,,,198.0
4020,2022-09-08 11:00:00,5-11,99.0,274889,244103,119,0,0,244222,51146,118,138.0,138.0,170.0,,16.0,
4021,2022-09-08 11:00:00,50-64,102.0,1064293,981035,100901,0,0,1081936,719970,245511,91.0,91.0,206.0,,889.0,
4022,2022-09-08 11:00:00,65 and Older,176.0,911763,843390,53953,0,0,897343,696545,348990,152.0,153.0,215.0,1.0,994.0,
4023,2022-09-09 11:00:00,12-17,48.0,394359,363213,183,0,0,363396,155930,2510,51.0,51.0,78.0,,300.0,
4024,2022-09-09 11:00:00,18-49,413.0,2123060,1863386,169235,0,0,2032621,986124,55060,316.0,327.0,389.0,11.0,2655.0,
4025,2022-09-09 11:00:00,5 and Under,339.0,42353,13983,0,602,0,14585,30,0,215.0,440.0,1.0,,,225.0
4026,2022-09-09 11:00:00,5-11,135.0,275024,244267,119,0,0,244386,51325,137,164.0,164.0,179.0,,19.0,
4027,2022-09-09 11:00:00,50-64,125.0,1064418,981134,100902,0,0,1082036,720186,246555,99.0,100.0,216.0,1.0,1044.0,
4028,2022-09-09 11:00:00,65 and Older,168.0,911931,843508,53953,0,0,897461,696749,349990,118.0,118.0,204.0,,1000.0,
4029,2022-09-10 11:00:00,12-17,32.0,394391,363259,183,0,0,363442,156003,2982,46.0,46.0,73.0,,472.0,
4030,2022-09-10 11:00:00,18-49,353.0,2123413,1863633,169237,0,0,2032870,986402,57142,247.0,249.0,278.0,2.0,2082.0,
4031,2022-09-10 11:00:00,5 and Under,77.0,42430,14049,0,733,0,14782,32,0,66.0,197.0,2.0,,,131.0
4032,2022-09-10 11:00:00,5-11,51.0,275075,244352,119,0,0,244471,51453,176,85.0,85.0,128.0,,39.0,
4033,2022-09-10 11:00:00,50-64,89.0,1064507,981228,100903,0,0,1082131,720334,247369,94.0,95.0,148.0,1.0,814.0,
4034,2022-09-10 11:00:00,65 and Older,107.0,912038,843567,53953,0,0,897520,696869,350518,59.0,59.0,120.0,,528.0,
4035,2022-09-11 11:00:00,12-17,21.0,394412,363280,183,0,0,363463,156057,3268,21.0,21.0,54.0,,286.0,
4036,2022-09-11 11:00:00,18-49,300.0,2123713,1863842,169240,0,0,2033082,986612,58717,209.0,212.0,210.0,3.0,1575.0,
4037,2022-09-11 11:00:00,5 and Under,48.0,42478,14081,0,818,0,14899,33,0,32.0,117.0,1.0,,,85.0
4038,2022-09-11 11:00:00,5-11,18.0,275093,244393,119,0,0,244512,51538,196,41.0,41.0,85.0,,20.0,
4039,2022-09-11 11:00:00,50-64,96.0,1064603,981281,100903,0,0,1082184,720435,247889,53.0,53.0,101.0,,520.0,
4040,2022-09-11 11:00:00,65 and Older,72.0,912110,843612,53953,0,0,897565,696962,350814,45.0,45.0,93.0,,296.0,
4041,2022-09-12 11:00:00,12-17,54.0,394466,363330,183,0,0,363513,156126,3531,50.0,50.0,69.0,,263.0,
4042,2022-09-12 11:00:00,18-49,494.0,2124207,1864207,169249,0,0,2033456,987069,61691,365.0,374.0,457.0,9.0,2974.0,
4043,2022-09-12 11:00:00,5 and Under,188.0,42666,14172,0,957,0,15129,35,0,91.0,230.0,2.0,,,139.0
4044,2022-09-12 11:00:00,5-11,93.0,275186,244491,119,0,0,244610,51708,212,98.0,98.0,170.0,,16.0,
4045,2022-09-12 11:00:00,50-64,170.0,1064773,981434,100903,0,0,1082337,720691,249173,153.0,153.0,256.0,,1284.0,
4046,2022-09-12 11:00:00,65 and Older,241.0,912351,843812,53953,0,0,897765,697303,352212,200.0,200.0,341.0,,1398.0,
4047,2022-09-13 11:00:00,12-17,44.0,394510,363377,183,0,0,363560,156209,3736,47.0,47.0,83.0,,205.0,
4048,2022-09-13 11:00:00,18-49,433.0,2124640,1864522,169255,0,0,2033777,987490,64398,315.0,321.0,421.0,6.0,2707.0,
4049,2022-09-13 11:00:00,5 and Under,262.0,42928,14298,0,1186,0,15484,38,0,126.0,355.0,3.0,,,229.0
4050,2022-09-13 11:00:00,5-11,103.0,275289,244627,119,0,0,244746,51910,227,136.0,136.0,202.0,,15.0,
4051,2022-09-13 11:00:00,50-64,159.0,1064932,981558,100903,0,0,1082461,720955,250426,124.0,124.0,264.0,,1253.0,
4052,2022-09-13 11:00:00,65 and Older,239.0,912590,843989,53953,0,0,897942,697647,353610,177.0,177.0,344.0,,1398.0,
4053,2022-09-14 11:00:00,12-17,67.0,394577,363425,183,0,0,363608,156305,4023,48.0,48.0,96.0,,287.0,
4054,2022-09-14 11:00:00,18-49,470.0,2125110,1864896,169260,0,0,2034156,987985,67304,374.0,379.0,495.0,5.0,2906.0,
4055,2022-09-14 11:00:00,5 and Under,258.0,43186,14466,0,1646,0,16112,41,0,168.0,628.0,3.0,,,460.0
4056,2022-09-14 11:00:00,5-11,125.0,275414,244795,120,0,0,244915,52126,242,168.0,169.0,216.0,1.0,15.0,
4057,2022-09-14 11:00:00,50-64,159.0,1065091,981670,100903,0,0,1082573,721246,251853,112.0,112.0,291.0,,1427.0,
4058,2022-09-14 11:00:00,65 and Older,253.0,912843,844189,53953,0,0,898142,697967,355173,200.0,200.0,320.0,,1563.0,
4059,2022-09-15 11:00:00,12-17,46.0,394623,363474,183,0,0,363657,156412,4319,49.0,49.0,107.0,,296.0,
4060,2022-09-15 11:00:00,18-49,465.0,2125575,1865247,169269,0,0,2034516,988425,70266,351.0,360.0,440.0,9.0,2962.0,
4061,2022-09-15 11:00:00,5 and Under,266.0,43452,14618,0,1898,0,16516,43,0,152.0,404.0,2.0,,,252.0
4062,2022-09-15 11:00:00,5-11,62.0,275476,244936,120,0,0,245056,52324,256,141.0,141.0,198.0,,14.0,
4063,2022-09-15 11:00:00,50-64,141.0,1065232,981788,100903,0,0,1082691,721490,253189,118.0,118.0,244.0,,1336.0,
4064,2022-09-15 11:00:00,65 and Older,223.0,913066,844376,53953,0,0,898329,698262,356503,187.0,187.0,295.0,,1330.0,
4065,2022-09-16 11:00:00,12-17,56.0,394679,363543,183,0,0,363726,156558,4942,69.0,69.0,146.0,,623.0,
4066,2022-09-16 11:00:00,18-49,644.0,2126219,1865747,169277,0,0,2035024,988999,75040,500.0,508.0,574.0,8.0,4774.0,
4067,2022-09-16 11:00:00,5 and Under,264.0,43716,14804,0,2200,0,17004,45,0,186.0,488.0,2.0,,,302.0
4068,2022-09-16 11:00:00,5-11,136.0,275612,245129,120,0,0,245249,52569,300,193.0,193.0,245.0,,44.0,
4069,2022-09-16 11:00:00,50-64,197.0,1065429,981960,100904,0,0,1082864,721862,255020,172.0,173.0,372.0,1.0,1831.0,
4070,2022-09-16 11:00:00,65 and Older,226.0,913292,844579,53953,0,0,898532,698548,357964,203.0,203.0,286.0,,1461.0,
4071,2022-09-17 11:00:00,12-17,32.0,394711,363603,183,0,0,363786,156642,5546,60.0,60.0,84.0,,604.0,
4072,2022-09-17 11:00:00,18-49,326.0,2126545,1866009,169281,0,0,2035290,989304,77439,262.0,266.0,305.0,4.0,2399.0,
4073,2022-09-17 11:00:00,5 and Under,90.0,43806,14866,0,2331,0,17197,45,0,62.0,193.0,,,,131.0
4074,2022-09-17 11:00:00,5-11,44.0,275656,245243,120,0,0,245363,52726,335,114.0,114.0,157.0,,35.0,
4075,2022-09-17 11:00:00,50-64,102.0,1065531,982033,100904,0,0,1082937,722032,255901,73.0,73.0,170.0,,881.0,
4076,2022-09-17 11:00:00,65 and Older,98.0,913390,844652,53953,0,0,898605,698678,358555,73.0,73.0,130.0,,591.0,
4077,2022-09-18 11:00:00,12-17,25.0,394736,363637,183,0,0,363820,156678,5867,34.0,34.0,36.0,,321.0,
4078,2022-09-18 11:00:00,18-49,246.0,2126791,1866180,169281,0,0,2035461,989503,79011,171.0,171.0,199.0,,1572.0,
4079,2022-09-18 11:00:00,5 and Under,14.0,43820,14887,0,2409,0,17296,45,0,21.0,99.0,,,,78.0
4080,2022-09-18 11:00:00,5-11,18.0,275674,245285,120,0,0,245405,52791,358,42.0,42.0,65.0,,23.0,
4081,2022-09-18 11:00:00,50-64,81.0,1065612,982078,100904,0,0,1082982,722143,256406,45.0,45.0,111.0,,505.0,
4082,2022-09-18 11:00:00,65 and Older,78.0,913468,844697,53953,0,0,898650,698755,358906,45.0,45.0,77.0,,351.0,
4083,2022-09-19 11:00:00,12-17,48.0,394784,363689,183,0,0,363872,156784,6171,52.0,52.0,106.0,,304.0,
4084,2022-09-19 11:00:00,18-49,492.0,2127283,1866560,169290,0,0,2035850,989986,82699,380.0,389.0,483.0,9.0,3688.0,
4085,2022-09-19 11:00:00,5 and Under,203.0,44023,14982,0,2542,0,17524,56,0,95.0,228.0,11.0,,,133.0
4086,2022-09-19 11:00:00,5-11,96.0,275770,245394,120,0,0,245514,52999,387,109.0,109.0,208.0,,29.0,
4087,2022-09-19 11:00:00,50-64,201.0,1065813,982239,100904,0,0,1083143,722478,258016,161.0,161.0,335.0,,1610.0,
4088,2022-09-19 11:00:00,65 and Older,297.0,913765,844925,53953,0,0,898878,699149,360604,228.0,228.0,394.0,,1698.0,
4089,2022-09-20 11:00:00,12-17,55.0,394839,363725,183,0,0,363908,156884,6407,36.0,36.0,100.0,,236.0,
4090,2022-09-20 11:00:00,18-49,464.0,2127747,1866901,169300,0,0,2036201,990448,85929,341.0,351.0,462.0,10.0,3230.0,
4091,2022-09-20 11:00:00,5 and Under,326.0,44349,15178,0,2838,0,18016,59,0,196.0,492.0,3.0,,,296.0
4092,2022-09-20 11:00:00,5-11,103.0,275873,245486,120,0,0,245606,53226,403,92.0,92.0,227.0,,16.0,
4093,2022-09-20 11:00:00,50-64,166.0,1065979,982388,100906,0,0,1083294,722791,259509,149.0,151.0,313.0,2.0,1493.0,
4094,2022-09-20 11:00:00,65 and Older,276.0,914041,845120,53954,0,0,899074,699518,362303,195.0,196.0,369.0,1.0,1699.0,
4095,2022-09-21 11:00:00,12-17,59.0,394898,363771,185,0,0,363956,157016,6713,46.0,48.0,132.0,2.0,306.0,
4096,2022-09-21 11:00:00,18-49,517.0,2128264,1867278,169306,0,0,2036584,990994,89409,377.0,383.0,546.0,6.0,3480.0,
4097,2022-09-21 11:00:00,5 and Under,234.0,44583,15301,0,3045,0,18346,64,0,123.0,330.0,5.0,,,207.0
4098,2022-09-21 11:00:00,5-11,100.0,275973,245603,120,0,0,245723,53485,423,117.0,117.0,259.0,,20.0,
4099,2022-09-21 11:00:00,50-64,208.0,1066187,982527,100907,0,0,1083434,723129,261184,139.0,140.0,338.0,1.0,1675.0,
4100,2022-09-21 11:00:00,65 and Older,326.0,914367,845343,53954,0,0,899297,699986,364223,223.0,223.0,468.0,,1920.0,
4101,2022-09-22 11:00:00,12-17,56.0,394954,363812,185,0,0,363997,157119,6975,41.0,41.0,103.0,,262.0,
4102,2022-09-22 11:00:00,18-49,514.0,2128778,1867657,169313,0,0,2036970,991464,92725,379.0,386.0,470.0,7.0,3316.0,
4103,2022-09-22 11:00:00,5 and Under,285.0,44868,15448,0,3386,0,18834,68,0,147.0,488.0,4.0,,,341.0
4104,2022-09-22 11:00:00,5-11,96.0,276069,245711,120,0,0,245831,53684,446,108.0,108.0,199.0,,23.0,
4105,2022-09-22 11:00:00,50-64,163.0,1066350,982677,100907,0,0,1083584,723414,262750,150.0,150.0,285.0,,1566.0,
4106,2022-09-22 11:00:00,65 and Older,256.0,914623,845551,53954,0,0,899505,700361,366012,208.0,208.0,375.0,,1789.0,
4107,2022-09-23 11:00:00,12-17,60.0,395014,363873,185,0,0,364058,157302,7703,61.0,61.0,183.0,,728.0,
4108,2022-09-23 11:00:00,18-49,661.0,2129439,1868131,169315,0,0,2037446,992158,97574,474.0,476.0,694.0,2.0,4849.0,
4109,2022-09-23 11:00:00,5 and Under,272.0,45140,15575,0,3609,0,19184,74,0,127.0,350.0,6.0,,,223.0
4110,2022-09-23 11:00:00,5-11,98.0,276167,245853,120,0,0,245973,53933,493,142.0,142.0,249.0,,47.0,
4111,2022-09-23 11:00:00,50-64,217.0,1066567,982855,100907,0,0,1083762,723802,264854,178.0,178.0,388.0,,2104.0,
4112,2022-09-23 11:00:00,65 and Older,274.0,914897,845765,53954,0,0,899719,700757,368015,214.0,214.0,396.0,,2003.0,
4113,2022-09-24 11:00:00,12-17,47.0,395061,363909,185,0,0,364094,157418,8311,36.0,36.0,116.0,,608.0,
4114,2022-09-24 11:00:00,18-49,339.0,2129778,1868381,169317,0,0,2037698,992490,99980,250.0,252.0,332.0,2.0,2406.0,
4115,2022-09-24 11:00:00,5 and Under,61.0,45201,15625,0,3743,0,19368,75,0,50.0,184.0,1.0,,,134.0
4116,2022-09-24 11:00:00,5-11,42.0,276209,245933,120,0,0,246053,54064,532,80.0,80.0,131.0,,39.0,
4117,2022-09-24 11:00:00,50-64,143.0,1066710,982955,100907,0,0,1083862,723982,265895,100.0,100.0,180.0,,1041.0,
4118,2022-09-24 11:00:00,65 and Older,113.0,915010,845857,53954,0,0,899811,700916,368763,92.0,92.0,159.0,,748.0,
4119,2022-09-25 11:00:00,12-17,20.0,395081,363932,185,0,0,364117,157490,8757,23.0,23.0,72.0,,446.0,
4120,2022-09-25 11:00:00,18-49,253.0,2130031,1868544,169320,0,0,2037864,992696,101658,163.0,166.0,206.0,3.0,1678.0,
4121,2022-09-25 11:00:00,5 and Under,20.0,45221,15643,0,3815,0,19458,75,0,18.0,90.0,,,,72.0
4122,2022-09-25 11:00:00,5-11,18.0,276227,245959,120,0,0,246079,54141,562,26.0,26.0,77.0,,30.0,
4123,2022-09-25 11:00:00,50-64,86.0,1066796,983032,100907,0,0,1083939,724100,266505,77.0,77.0,118.0,,610.0,
4124,2022-09-25 11:00:00,65 and Older,109.0,915119,845906,53954,0,0,899860,701013,369190,49.0,49.0,97.0,,427.0,
4125,2022-09-26 11:00:00,12-17,52.0,395133,363980,185,0,0,364165,157640,9334,48.0,48.0,150.0,,577.0,
4126,2022-09-26 11:00:00,18-49,515.0,2130546,1868971,169323,0,0,2038294,993219,105301,427.0,430.0,523.0,3.0,3643.0,
4127,2022-09-26 11:00:00,5 and Under,176.0,45397,15707,0,3941,0,19648,77,0,64.0,190.0,2.0,,,126.0
4128,2022-09-26 11:00:00,5-11,105.0,276332,246061,120,0,0,246181,54437,594,102.0,102.0,296.0,,32.0,
4129,2022-09-26 11:00:00,50-64,207.0,1067003,983198,100909,0,0,1084107,724460,268393,166.0,168.0,360.0,2.0,1888.0,
4130,2022-09-26 11:00:00,65 and Older,300.0,915419,846131,53954,0,0,900085,701438,371270,225.0,225.0,425.0,,2080.0,
4131,2022-09-27 11:00:00,12-17,39.0,395172,364016,185,0,0,364201,157737,9578,36.0,36.0,97.0,,244.0,
4132,2022-09-27 11:00:00,18-49,460.0,2131006,1869296,169334,0,0,2038630,993713,108253,325.0,336.0,494.0,11.0,2952.0,
4133,2022-09-27 11:00:00,5 and Under,235.0,45632,15825,0,4164,0,19989,80,0,118.0,341.0,3.0,,,223.0
4134,2022-09-27 11:00:00,5-11,74.0,276406,246135,120,0,0,246255,54581,613,74.0,74.0,144.0,,19.0,
4135,2022-09-27 11:00:00,50-64,187.0,1067190,983347,100909,0,0,1084256,724792,269963,149.0,149.0,332.0,,1570.0,
4136,2022-09-27 11:00:00,65 and Older,271.0,915690,846336,53954,0,0,900290,701885,373342,205.0,205.0,447.0,,2072.0,
4137,2022-09-28 11:00:00,12-17,54.0,395226,364044,185,0,0,364229,157855,9872,28.0,28.0,118.0,,294.0,
4138,2022-09-28 11:00:00,18-49,535.0,2131541,1869662,169338,0,0,2039000,994276,111576,366.0,370.0,563.0,4.0,3323.0,
4139,2022-09-28 11:00:00,5 and Under,241.0,45873,15957,0,4380,0,20337,80,0,132.0,348.0,,,,216.0
4140,2022-09-28 11:00:00,5-11,101.0,276507,246244,120,0,0,246364,54803,628,109.0,109.0,222.0,,15.0,
4141,2022-09-28 11:00:00,50-64,198.0,1067388,983504,100909,0,0,1084413,725187,271695,157.0,157.0,395.0,,1732.0,
4142,2022-09-28 11:00:00,65 and Older,319.0,916009,846609,53954,0,0,900563,702304,375624,273.0,273.0,419.0,,2282.0,
4143,2022-09-29 11:00:00,12-17,49.0,395275,364080,185,0,0,364265,157964,10129,36.0,36.0,109.0,,257.0,
4144,2022-09-29 11:00:00,18-49,487.0,2132028,1870079,169343,0,0,2039422,994806,114883,417.0,422.0,530.0,5.0,3307.0,
4145,2022-09-29 11:00:00,5 and Under,285.0,46158,16097,0,4708,0,20805,81,0,140.0,468.0,1.0,,,328.0
4146,2022-09-29 11:00:00,5-11,82.0,276589,246340,120,0,0,246460,55006,647,96.0,96.0,203.0,,19.0,
4147,2022-09-29 11:00:00,50-64,173.0,1067561,983665,100909,0,0,1084574,725524,273425,161.0,161.0,337.0,,1730.0,
4148,2022-09-29 11:00:00,65 and Older,293.0,916302,846850,53955,0,0,900805,702721,377631,241.0,242.0,417.0,1.0,2007.0,
4149,2022-09-30 11:00:00,12-17,64.0,395339,364131,185,0,0,364316,158126,10799,51.0,51.0,162.0,,670.0,
4150,2022-09-30 11:00:00,18-49,684.0,2132712,1870638,169346,0,0,2039984,995512,119895,559.0,562.0,706.0,3.0,5012.0,
4151,2022-09-30 11:00:00,5 and Under,240.0,46398,16214,0,4995,0,21209,81,0,117.0,404.0,,,,287.0
4152,2022-09-30 11:00:00,5-11,116.0,276705,246466,120,0,0,246586,55261,694,126.0,126.0,255.0,,47.0,
4153,2022-09-30 11:00:00,50-64,222.0,1067783,983839,100910,0,0,1084749,725967,275847,174.0,175.0,443.0,1.0,2422.0,
4154,2022-09-30 11:00:00,65 and Older,271.0,916573,847083,53955,0,0,901038,703072,379572,233.0,233.0,351.0,,1941.0,
4155,2022-10-01 11:00:00,12-17,33.0,395372,364168,185,0,0,364353,158210,11266,37.0,37.0,84.0,,467.0,
4156,2022-10-01 11:00:00,18-49,353.0,2133065,1870877,169349,0,0,2040226,995824,122154,239.0,242.0,312.0,3.0,2259.0,
4157,2022-10-01 11:00:00,5 and Under,50.0,46448,16263,0,5051,0,21314,82,0,49.0,105.0,1.0,,,56.0
4158,2022-10-01 11:00:00,5-11,24.0,276729,246514,120,0,0,246634,55352,732,48.0,48.0,91.0,,38.0,
4159,2022-10-01 11:00:00,50-64,114.0,1067897,983941,100911,0,0,1084852,726165,276968,102.0,103.0,198.0,1.0,1121.0,
4160,2022-10-01 11:00:00,65 and Older,106.0,916679,847154,53955,0,0,901109,703234,380364,71.0,71.0,162.0,,792.0,
4161,2022-10-02 11:00:00,12-17,13.0,395385,364188,185,0,0,364373,158267,11577,20.0,20.0,57.0,,311.0,
4162,2022-10-02 11:00:00,18-49,259.0,2133324,1871080,169351,0,0,2040431,996048,123743,203.0,205.0,224.0,2.0,1589.0,
4163,2022-10-02 11:00:00,5 and Under,19.0,46467,16282,0,5103,0,21385,82,0,19.0,71.0,,,,52.0
4164,2022-10-02 11:00:00,5-11,17.0,276746,246532,120,0,0,246652,55413,754,18.0,18.0,61.0,,22.0,
4165,2022-10-02 11:00:00,50-64,79.0,1067976,984005,100911,0,0,1084916,726310,277591,64.0,64.0,145.0,,623.0,
4166,2022-10-02 11:00:00,65 and Older,79.0,916758,847204,53955,0,0,901159,703311,380830,50.0,50.0,77.0,,466.0,
4167,2022-10-03 11:00:00,12-17,41.0,395426,364220,185,0,0,364405,158378,11915,32.0,32.0,111.0,,338.0,
4168,2022-10-03 11:00:00,18-49,576.0,2133900,1871461,169355,0,0,2040816,996601,127387,381.0,385.0,553.0,4.0,3644.0,
4169,2022-10-03 11:00:00,5 and Under,180.0,46647,16341,0,5269,0,21610,88,0,59.0,225.0,6.0,,,166.0
4170,2022-10-03 11:00:00,5-11,70.0,276816,246596,120,0,0,246716,55532,782,64.0,64.0,119.0,,28.0,
4171,2022-10-03 11:00:00,50-64,219.0,1068195,984165,100912,0,0,1085077,726669,279586,160.0,161.0,359.0,1.0,1995.0,
4172,2022-10-03 11:00:00,65 and Older,262.0,917020,847421,53955,0,0,901376,703736,382860,217.0,217.0,425.0,,2030.0,
4173,2022-10-04 11:00:00,12-17,38.0,395464,364257,185,0,0,364442,158484,12302,37.0,37.0,106.0,,387.0,
4174,2022-10-04 11:00:00,18-49,522.0,2134422,1871832,169357,0,0,2041189,997114,130665,371.0,373.0,513.0,2.0,3278.0,
4175,2022-10-04 11:00:00,5 and Under,207.0,46854,16449,0,5493,0,21942,92,0,108.0,332.0,4.0,,,224.0
4176,2022-10-04 11:00:00,5-11,73.0,276889,246660,120,0,0,246780,55697,812,64.0,64.0,165.0,,30.0,
4177,2022-10-04 11:00:00,50-64,201.0,1068396,984326,100912,0,0,1085238,727057,281343,161.0,161.0,388.0,,1757.0,
4178,2022-10-04 11:00:00,65 and Older,220.0,917240,847619,53955,0,0,901574,704163,384726,198.0,198.0,427.0,,1866.0,
4179,2022-10-05 11:00:00,12-17,71.0,395535,364321,185,0,0,364506,158677,12927,64.0,64.0,193.0,,625.0,
4180,2022-10-05 11:00:00,18-49,523.0,2134945,1872208,169367,0,0,2041575,997680,134129,376.0,386.0,566.0,10.0,3464.0,
4181,2022-10-05 11:00:00,5 and Under,247.0,47101,16589,0,5736,0,22325,94,0,140.0,383.0,2.0,,,243.0
4182,2022-10-05 11:00:00,5-11,103.0,276992,246761,120,0,0,246881,55991,861,101.0,101.0,294.0,,49.0,
4183,2022-10-05 11:00:00,50-64,183.0,1068579,984469,100912,0,0,1085381,727431,283289,143.0,143.0,374.0,,1946.0,
4184,2022-10-05 11:00:00,65 and Older,293.0,917533,847850,53955,0,0,901805,704603,386909,231.0,231.0,440.0,,2183.0,
4185,2022-10-06 11:00:00,12-17,44.0,395579,364345,185,0,0,364530,158778,13189,24.0,24.0,101.0,,262.0,
4186,2022-10-06 11:00:00,18-49,527.0,2135472,1872562,169370,0,0,2041932,998218,137302,354.0,357.0,538.0,3.0,3173.0,
4187,2022-10-06 11:00:00,5 and Under,285.0,47386,16732,0,5962,0,22694,94,0,143.0,369.0,,,,226.0
4188,2022-10-06 11:00:00,5-11,63.0,277055,246833,120,0,0,246953,56136,881,72.0,72.0,145.0,,20.0,
4189,2022-10-06 11:00:00,50-64,191.0,1068770,984604,100913,0,0,1085517,727815,285093,135.0,136.0,384.0,1.0,1804.0,
4190,2022-10-06 11:00:00,65 and Older,266.0,917799,848104,53956,0,0,902060,705033,389014,254.0,255.0,430.0,1.0,2105.0,
4191,2022-10-07 11:00:00,12-17,62.0,395641,364378,185,0,0,364563,158923,13795,33.0,33.0,145.0,,606.0,
4192,2022-10-07 11:00:00,18-49,703.0,2136175,1873106,169371,0,0,2042477,998879,142070,544.0,545.0,661.0,1.0,4768.0,
4193,2022-10-07 11:00:00,5 and Under,218.0,47604,16907,0,6176,0,23083,97,0,175.0,389.0,3.0,,,214.0
4194,2022-10-07 11:00:00,5-11,82.0,277137,246913,120,0,0,247033,56299,925,80.0,80.0,163.0,,44.0,
4195,2022-10-07 11:00:00,50-64,230.0,1069000,984821,100913,0,0,1085734,728266,287466,217.0,217.0,451.0,,2373.0,
4196,2022-10-07 11:00:00,65 and Older,300.0,918099,848334,53956,0,0,902290,705445,391361,230.0,230.0,412.0,,2347.0,
4197,2022-10-08 11:00:00,12-17,33.0,395674,364401,185,0,0,364586,159022,14306,23.0,23.0,99.0,,511.0,
4198,2022-10-08 11:00:00,18-49,305.0,2136480,1873340,169373,0,0,2042713,999189,144378,234.0,236.0,310.0,2.0,2308.0,
4199,2022-10-08 11:00:00,5 and Under,34.0,47638,16926,0,6245,0,23171,101,0,19.0,88.0,4.0,,,69.0
4200,2022-10-08 11:00:00,5-11,24.0,277161,246943,120,0,0,247063,56378,958,30.0,30.0,79.0,,33.0,
4201,2022-10-08 11:00:00,50-64,131.0,1069131,984904,100914,0,0,1085818,728523,288653,83.0,84.0,257.0,1.0,1187.0,
4202,2022-10-08 11:00:00,65 and Older,128.0,918227,848428,53956,0,0,902384,705579,392176,94.0,94.0,134.0,,815.0,
4203,2022-10-09 11:00:00,12-17,11.0,395685,364416,185,0,0,364601,159079,14651,15.0,15.0,57.0,,345.0,
4204,2022-10-09 11:00:00,18-49,263.0,2136743,1873530,169377,0,0,2042907,999380,145924,190.0,194.0,191.0,4.0,1546.0,
4205,2022-10-09 11:00:00,5 and Under,17.0,47655,16938,0,6282,0,23220,102,0,12.0,49.0,1.0,,,37.0
4206,2022-10-09 11:00:00,5-11,11.0,277172,246955,120,0,0,247075,56415,967,12.0,12.0,37.0,,9.0,
4207,2022-10-09 11:00:00,50-64,73.0,1069204,984969,100914,0,0,1085883,728662,289351,65.0,65.0,139.0,,698.0,
4208,2022-10-09 11:00:00,65 and Older,77.0,918304,848500,53956,0,0,902456,705677,392649,72.0,72.0,98.0,,473.0,
4209,2022-10-10 11:00:00,12-17,41.0,395726,364453,185,0,0,364638,159214,15077,37.0,37.0,135.0,,426.0,
4210,2022-10-10 11:00:00,18-49,669.0,2137412,1873967,169379,0,0,2043346,1000015,149891,437.0,439.0,635.0,2.0,3967.0,
4211,2022-10-10 11:00:00,5 and Under,181.0,47836,16988,0,6416,0,23404,103,0,50.0,184.0,1.0,,,134.0
